,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,-2.647306883358738,-2.010372404798421,0.8922228514125701,-0.21120946026870102,1.3503339496411189,0.15621248354102518,-0.8105903858327504,-0.41851156385323907,0.16469619609455757,0.21349391407537244,-0.019775995631497303,0.07598628602133797,-0.015130944359970241,-0.00989598277180842,-0.013571469592026424,-0.05759079496764237,0.011071991800744798,-0.000359951718289642
1,1.1886734282162232,1.4058500451659552,-1.894392391869372,0.703410396621799,-1.2767756582284147,0.07742615150038551,0.44840221561426824,-0.29121225159261466,0.11135736034434116,-0.2567201735747251,-0.316318954990034,0.04520277423149886,0.02869381506861962,-0.008902982280311403,0.003937635914809799,-0.0006825125104819169,-0.0038842329499331803,0.003548559211960273
2,2.612043357310696,4.299008384443646,1.3700987798399333,-0.612020132809965,2.188503248358185,2.29998286852398,-0.15167133147636877,1.3379716787508025,-0.31993055958874533,-0.1348618502478729,-0.19566229979503105,0.33362994101084276,0.06281741817460183,0.0266018255267208,0.06828259886124934,-0.01848049291307627,0.010845842338741463,0.0024515952206202347
3,1.1847075305824066,1.1705672564833953,-1.8853717094996485,-0.1181638805009835,-1.0279706775879687,-0.1184973295176819,0.38844483283719067,-0.0460314077420495,0.003119716898582592,-0.2477367673042848,-0.09916102843365718,0.05149864544390946,-0.08016409792116888,0.004263820778537486,-0.030956328223168218,0.027631313293403903,-0.0021823787530038385,0.005809520476688141
4,-3.911308554504265,-0.29257619565259074,1.462353756391948,-0.15173015717407085,-0.2960698455116166,-0.33725214692623307,-0.06563965242239442,0.11432313223251533,-0.29955540372726924,-0.16088088250839389,-0.13830654202967974,0.017460632946776952,-0.059525882966262766,0.08581043983230484,-0.02717628164260853,0.021328892148588872,-0.0019609226615499194,0.006271743085123403
5,1.4248104500265335,-1.546239039216577,-1.2987365993602031,-0.6358708638178492,0.20677425495922186,1.0889812032140105,0.26274969714529683,-0.19995610765014415,0.06678578081604647,0.01839754934180493,-0.068102813770751,-0.03683837612118443,0.07176044949942796,-0.10518901535235367,-0.015839550884294014,0.0305843241697535,0.030215715434902753,0.005294658438379979
6,-3.032472590480298,-1.7576131317256578,0.9335314694858716,-0.24658644414164343,1.242656122431155,-0.228502613550324,-0.8706536999207416,-0.3405998521765676,0.19511637792554837,-0.06191611103933431,0.029149703014345232,-0.022976629225806004,0.0010735202379240014,0.05290427915096406,-0.02749797910832967,-0.0029542649709557237,0.0003322551086699498,0.0062092913911751015
7,-1.7661230719632584,-0.35844013383469137,-1.0629292192490338,-0.29020635650145876,0.17530450213733778,-0.6854899485342617,-0.4075067319462212,0.13531126566862658,0.24379633022377292,0.13428644458883376,0.10798371932914566,0.11318043221246345,0.005411495715875628,-0.009593852825759565,-0.06001667575110133,0.06461207902742674,-0.03411263253360621,-0.005090601929784999
8,-0.04651345694373479,-1.0067181022959921,-1.078968348493344,-0.46295743217737617,-0.12043459869224567,0.602499294362952,-0.3310283240466678,0.06346301674200033,-0.3196235600245975,-0.09576622463840878,0.1779474738324172,-0.10345010849321279,-0.05370236639287288,0.09602900675602814,0.011335070243435733,-0.047836958746618766,0.00427387112157784,-0.004197724502697915
9,0.8069017492921087,4.0358987830607465,0.5143339270975039,0.23886987011684788,0.24217418065567492,-0.8755555134810663,-0.1352351514649136,-0.8016067134860787,0.03605054113411815,0.036265052617459936,0.017134895370706393,-0.09595814894566929,-0.0215585208373969,0.04233956878053474,0.02954695369412303,-0.012101099007738425,0.025062751733933596,-0.004920989785923679
