date,percent_change_of_total_consumer_credit_seasonally_adjusted_at_an_annual_rate_(percent_1),percent_change_of_total_revolving_consumer_credit_seasonally_adjusted_at_an_annual_rate_(percent_1),percent_change_of_total_nonrevolving_consumer_credit_seasonally_adjusted_at_an_annual_rate_(percent_1),total_consumer_credit_owned_and_securitized_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_and_securitized_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_and_securitized_not_seasonally_adjusted_level_(currency_1000000),total_securitized_consumer_credit_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),total_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),total_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_federal_government_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_nonprofit_and_educational_institutions_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_and_securitized_not_seasonally_adjusted_level_(currency_1000000),revolving_securitized_consumer_credit_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),revolving_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),revolving_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_securitized_consumer_credit_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),nonrevolving_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),nonrevolving_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_federal_government_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_nonprofit_and_educational_institutions_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),student_loans_owned_and_securitized_not_seasonally_adjusted_level_(currency_1000000),motor_vehicle_loans_owned_and_securitized_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_and_securitized_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_and_securitized_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_and_securitized_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_securitized_consumer_credit_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),total_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),total_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_federal_government_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_nonprofit_and_educational_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_and_securitized_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_securitized_consumer_credit_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),revolving_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),revolving_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_securitized_consumer_credit_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),nonrevolving_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),nonrevolving_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_federal_government_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_nonprofit_and_educational_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),student_loans_owned_and_securitized_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),motor_vehicle_loans_owned_and_securitized_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),finance_rate_on_consumer_installment_loans_at_commercial_banks_new_autos_72_month_loan;_not_seasonally_adjusted_(percent_1),finance_rate_on_consumer_installment_loans_at_commercial_banks_new_autos_60_month_loan;_not_seasonally_adjusted_(percent_1),finance_rate_on_consumer_installment_loans_at_commercial_banks_new_autos_48_month_loan;_not_seasonally_adjusted_(percent_1),finance_rate_on_personal_loans_at_commercial_banks_24_month_loan;_not_seasonally_adjusted_(percent_1),commercial_bank_interest_rate_on_credit_card_plans_all_accounts;_not_seasonally_adjusted_(percent_1),commercial_bank_interest_rate_on_credit_card_plans_accounts_assessed_interest;_not_seasonally_adjusted_(percent_1),new_car_average_finance_rate_at_auto_finance_companies_not_seasonally_adjusted_(discontinued_after_january_2011)_(percent_1),weighted-average_maturity_of_new_car_loans_at_auto_finance_companies_not_seasonally_adjusted_(discontinued_after_january_2011)_(months_1),loan-to-value_ratio_of_new_car_loans_at_auto_finance_companies_not_seasonally_adjusted_(discontinued_after_january_2011)_(percent_1),average_amount_financed_for_new_car_loans_at_auto_finance_companies_not_seasonally_adjusted_(discontinued_after_january_2011)_(currency_1),average_maturity_of_new_car_loans_at_finance_companies_amount_of_finance_weighted_not_seasonally_adjusted_(months_1),average_finance_rate_of_new_car_loans_at_finance_companies_amount_of_finance_weighted_not_seasonally_adjusted_(percent_1),average_amount_financed_for_new_car_loans_at_finance_companies_not_seasonally_adjusted_(currency_1)
1943-01-01,,,,6577.83,,6577.83,6550.0,,2554.0,2554.0,2118.0,436.0,,1076.0,1076.0,,20.0,,,2900.0,2900.0,,,,,,,,,,,,,,,,6550.0,,2554.0,2554.0,2118.0,436.0,,1076.0,1076.0,,20.0,,,2900.0,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943-02-01,-20.94,,-20.94,6463.04,,6463.04,6276.0,,2444.0,2444.0,2020.0,424.0,,994.0,994.0,,19.0,,,2819.0,2819.0,,,,,,,,,,,,,,,,6276.0,,2444.0,2444.0,2020.0,424.0,,994.0,994.0,,19.0,,,2819.0,2819.0,,,,-114.79,,-114.79,-274.0,,-110.0,-110.0,-98.0,-12.0,,-82.0,-82.0,,-1.0,,,-81.0,-81.0,,,,,,,,,,,,,,,,-274.0,,-110.0,-110.0,-98.0,-12.0,,-82.0,-82.0,,-1.0,,,-81.0,-81.0,,,,,,,,,,,,,,,,
1943-03-01,-42.49,,-42.49,6234.21,,6234.21,6099.0,,2376.0,2376.0,1962.0,414.0,,938.0,938.0,,19.0,,,2766.0,2766.0,,,,,,,,,,,,,,,,6099.0,,2376.0,2376.0,1962.0,414.0,,938.0,938.0,,19.0,,,2766.0,2766.0,,,474,-228.83,,-228.83,-177.0,,-68.0,-68.0,-58.0,-10.0,,-56.0,-56.0,,0.0,,,-53.0,-53.0,,,,,,,,,,,,,,,,-177.0,,-68.0,-68.0,-58.0,-10.0,,-56.0,-56.0,,0.0,,,-53.0,-53.0,,,,,,,,,,,,,,,,
1943-04-01,-20.88,,-20.88,6125.75,,6125.75,6065.0,,2324.0,2324.0,1914.0,410.0,,888.0,888.0,,18.0,,,2835.0,2835.0,,,,,,,,,,,,,,,,6065.0,,2324.0,2324.0,1914.0,410.0,,888.0,888.0,,18.0,,,2835.0,2835.0,,,ND,-108.45,,-108.45,-34.0,,-52.0,-52.0,-48.0,-4.0,,-50.0,-50.0,,-1.0,,,69.0,69.0,,,,,,,,,,,,,,,,-34.0,,-52.0,-52.0,-48.0,-4.0,,-50.0,-50.0,,-1.0,,,69.0,69.0,,,,,,,,,,,,,,,,
1943-05-01,-37.12,,-37.12,5936.26,,5936.26,5967.0,,2278.0,2278.0,1880.0,398.0,,841.0,841.0,,17.0,,,2831.0,2831.0,,,,,,,,,,,,,,,,5967.0,,2278.0,2278.0,1880.0,398.0,,841.0,841.0,,17.0,,,2831.0,2831.0,,,ND,-189.49,,-189.49,-98.0,,-46.0,-46.0,-34.0,-12.0,,-47.0,-47.0,,-1.0,,,-4.0,-4.0,,,,,,,,,,,,,,,,-98.0,,-46.0,-46.0,-34.0,-12.0,,-47.0,-47.0,,-1.0,,,-4.0,-4.0,,,,,,,,,,,,,,,,
1943-06-01,-23.05,,-23.05,5822.23,,5822.23,5893.0,,2228.0,2228.0,1838.0,390.0,,821.0,821.0,,17.0,,,2827.0,2827.0,,,,,,,,,,,,,,,,5893.0,,2228.0,2228.0,1838.0,390.0,,821.0,821.0,,17.0,,,2827.0,2827.0,,,384,-114.03,,-114.03,-74.0,,-50.0,-50.0,-42.0,-8.0,,-20.0,-20.0,,0.0,,,-4.0,-4.0,,,,,,,,,,,,,,,,-74.0,,-50.0,-50.0,-42.0,-8.0,,-20.0,-20.0,,0.0,,,-4.0,-4.0,,,-30,,,,,,,,,,,,,
1943-07-01,-21.41,,-21.41,5718.37,,5718.37,5681.0,,2154.0,2154.0,1774.0,380.0,,793.0,793.0,,16.0,,,2718.0,2718.0,,,,,,,,,,,,,,,,5681.0,,2154.0,2154.0,1774.0,380.0,,793.0,793.0,,16.0,,,2718.0,2718.0,,,ND,-103.86,,-103.86,-212.0,,-74.0,-74.0,-64.0,-10.0,,-28.0,-28.0,,-1.0,,,-109.0,-109.0,,,,,,,,,,,,,,,,-212.0,,-74.0,-74.0,-64.0,-10.0,,-28.0,-28.0,,-1.0,,,-109.0,-109.0,,,ND,,,,,,,,,,,,,
1943-08-01,-16.71,,-16.71,5638.75,,5638.75,5561.0,,2108.0,2108.0,1742.0,366.0,,773.0,773.0,,16.0,,,2664.0,2664.0,,,,,,,,,,,,,,,,5561.0,,2108.0,2108.0,1742.0,366.0,,773.0,773.0,,16.0,,,2664.0,2664.0,,,ND,-79.62,,-79.62,-120.0,,-46.0,-46.0,-32.0,-14.0,,-20.0,-20.0,,0.0,,,-54.0,-54.0,,,,,,,,,,,,,,,,-120.0,,-46.0,-46.0,-32.0,-14.0,,-20.0,-20.0,,0.0,,,-54.0,-54.0,,,ND,,,,,,,,,,,,,
1943-09-01,1.88,,1.88,5647.59,,5647.59,5619.0,,2123.0,2123.0,1763.0,360.0,,766.0,766.0,,16.0,,,2714.0,2714.0,,,,,,,,,,,,,,,,5619.0,,2123.0,2123.0,1763.0,360.0,,766.0,766.0,,16.0,,,2714.0,2714.0,,,353,8.83,,8.83,58.0,,15.0,15.0,21.0,-6.0,,-7.0,-7.0,,0.0,,,50.0,50.0,,,,,,,,,,,,,,,,58.0,,15.0,15.0,21.0,-6.0,,-7.0,-7.0,,0.0,,,50.0,50.0,,,-10.33,,,,,,,,,,,,,
1943-10-01,0.67,,0.67,5650.74,,5650.74,5707.0,,2133.0,2133.0,1779.0,354.0,,753.0,753.0,,16.0,,,2805.0,2805.0,,,,,,,,,,,,,,,,5707.0,,2133.0,2133.0,1779.0,354.0,,753.0,753.0,,16.0,,,2805.0,2805.0,,,ND,3.15,,3.15,88.0,,10.0,10.0,16.0,-6.0,,-13.0,-13.0,,0.0,,,91.0,91.0,,,,,,,,,,,,,,,,88.0,,10.0,10.0,16.0,-6.0,,-13.0,-13.0,,0.0,,,91.0,91.0,,,ND,,,,,,,,,,,,,
1943-11-01,-15.69,,-15.69,5576.87,,5576.87,5718.0,,2113.0,2113.0,1771.0,342.0,,746.0,746.0,,15.0,,,2844.0,2844.0,,,,,,,,,,,,,,,,5718.0,,2113.0,2113.0,1771.0,342.0,,746.0,746.0,,15.0,,,2844.0,2844.0,,,ND,-73.87,,-73.87,11.0,,-20.0,-20.0,-8.0,-12.0,,-7.0,-7.0,,-1.0,,,39.0,39.0,,,,,,,,,,,,,,,,11.0,,-20.0,-20.0,-8.0,-12.0,,-7.0,-7.0,,-1.0,,,39.0,39.0,,,ND,,,,,,,,,,,,,
1943-12-01,-24.6,,-24.6,5462.52,,5462.52,5663.0,,2044.0,2044.0,1704.0,340.0,,763.0,763.0,,15.0,,,2841.0,2841.0,,,,,,,,,,,,,,,,5663.0,,2044.0,2044.0,1704.0,340.0,,763.0,763.0,,15.0,,,2841.0,2841.0,,,339,-114.35,,-114.35,-55.0,,-69.0,-69.0,-67.0,-2.0,,17.0,17.0,,0.0,,,-3.0,-3.0,,,,,,,,,,,,,,,,-55.0,,-69.0,-69.0,-67.0,-2.0,,17.0,17.0,,0.0,,,-3.0,-3.0,,,-4.67,,,,,,,,,,,,,
1944-01-01,-14.05,,-14.05,5398.57,,5398.57,5377.0,,1976.0,1976.0,1644.0,332.0,,738.0,738.0,,15.0,,,2648.0,2648.0,,,,,,,,,,,,,,,,5377.0,,1976.0,1976.0,1644.0,332.0,,738.0,738.0,,15.0,,,2648.0,2648.0,,,ND,-63.95,,-63.95,-286.0,,-68.0,-68.0,-60.0,-8.0,,-25.0,-25.0,,0.0,,,-193.0,-193.0,,,,,,,,,,,,,,,,-286.0,,-68.0,-68.0,-60.0,-8.0,,-25.0,-25.0,,0.0,,,-193.0,-193.0,,,ND,,,,,,,,,,,,,
1944-02-01,-9.83,,-9.83,5354.36,,5354.36,5203.0,,1917.0,1917.0,1593.0,324.0,,728.0,728.0,,14.0,,,2544.0,2544.0,,,,,,,,,,,,,,,,5203.0,,1917.0,1917.0,1593.0,324.0,,728.0,728.0,,14.0,,,2544.0,2544.0,,,ND,-44.21,,-44.21,-174.0,,-59.0,-59.0,-51.0,-8.0,,-10.0,-10.0,,-1.0,,,-104.0,-104.0,,,,,,,,,,,,,,,,-174.0,,-59.0,-59.0,-51.0,-8.0,,-10.0,-10.0,,-1.0,,,-104.0,-104.0,,,ND,,,,,,,,,,,,,
1944-03-01,3.59,,3.59,5370.36,,5370.36,5255.0,,1921.0,1921.0,1603.0,318.0,,745.0,745.0,,15.0,,,2574.0,2574.0,,,,,,,,,,,,,,,,5255.0,,1921.0,1921.0,1603.0,318.0,,745.0,745.0,,15.0,,,2574.0,2574.0,,,324,16.0,,16.0,52.0,,4.0,4.0,10.0,-6.0,,17.0,17.0,,1.0,,,30.0,30.0,,,,,,,,,,,,,,,,52.0,,4.0,4.0,10.0,-6.0,,17.0,17.0,,1.0,,,30.0,30.0,,,-5,,,,,,,,,,,,,
1944-04-01,1.97,,1.97,5379.18,,5379.18,5328.0,,1947.0,1947.0,1629.0,318.0,,738.0,738.0,,15.0,,,2628.0,2628.0,,,,,,,,,,,,,,,,5328.0,,1947.0,1947.0,1629.0,318.0,,738.0,738.0,,15.0,,,2628.0,2628.0,,,ND,8.82,,8.82,73.0,,26.0,26.0,26.0,0.0,,-7.0,-7.0,,0.0,,,54.0,54.0,,,,,,,,,,,,,,,,73.0,,26.0,26.0,26.0,0.0,,-7.0,-7.0,,0.0,,,54.0,54.0,,,ND,,,,,,,,,,,,,
1944-05-01,11.45,,11.45,5430.5,,5430.5,5462.0,,1987.0,1987.0,1679.0,308.0,,743.0,743.0,,15.0,,,2717.0,2717.0,,,,,,,,,,,,,,,,5462.0,,1987.0,1987.0,1679.0,308.0,,743.0,743.0,,15.0,,,2717.0,2717.0,,,ND,51.32,,51.32,134.0,,40.0,40.0,50.0,-10.0,,5.0,5.0,,0.0,,,89.0,89.0,,,,,,,,,,,,,,,,134.0,,40.0,40.0,50.0,-10.0,,5.0,5.0,,0.0,,,89.0,89.0,,,ND,,,,,,,,,,,,,
1944-06-01,8.24,,8.24,5467.79,,5467.79,5530.0,,2054.0,2054.0,1752.0,302.0,,756.0,756.0,,15.0,,,2705.0,2705.0,,,,,,,,,,,,,,,,5530.0,,2054.0,2054.0,1752.0,302.0,,756.0,756.0,,15.0,,,2705.0,2705.0,,,352,37.29,,37.29,68.0,,67.0,67.0,73.0,-6.0,,13.0,13.0,,0.0,,,-12.0,-12.0,,,,,,,,,,,,,,,,68.0,,67.0,67.0,73.0,-6.0,,13.0,13.0,,0.0,,,-12.0,-12.0,,,9.33,,,,,,,,,,,,,
1944-07-01,6.67,,6.67,5498.2,,5498.2,5460.0,,2058.0,2058.0,1764.0,294.0,,769.0,769.0,,15.0,,,2618.0,2618.0,,,,,,,,,,,,,,,,5460.0,,2058.0,2058.0,1764.0,294.0,,769.0,769.0,,15.0,,,2618.0,2618.0,,,ND,30.41,,30.41,-70.0,,4.0,4.0,12.0,-8.0,,13.0,13.0,,0.0,,,-87.0,-87.0,,,,,,,,,,,,,,,,-70.0,,4.0,4.0,12.0,-8.0,,13.0,13.0,,0.0,,,-87.0,-87.0,,,ND,,,,,,,,,,,,,
1944-08-01,7.8,,7.8,5533.96,,5533.96,5459.0,,2054.0,2054.0,1762.0,292.0,,771.0,771.0,,15.0,,,2619.0,2619.0,,,,,,,,,,,,,,,,5459.0,,2054.0,2054.0,1762.0,292.0,,771.0,771.0,,15.0,,,2619.0,2619.0,,,ND,35.75,,35.75,-1.0,,-4.0,-4.0,-2.0,-2.0,,2.0,2.0,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,-1.0,,-4.0,-4.0,-2.0,-2.0,,2.0,2.0,,0.0,,,1.0,1.0,,,ND,,,,,,,,,,,,,
1944-09-01,3.31,,3.31,5549.23,,5549.23,5520.0,,2031.0,2031.0,1751.0,280.0,,771.0,771.0,,15.0,,,2703.0,2703.0,,,,,,,,,,,,,,,,5520.0,,2031.0,2031.0,1751.0,280.0,,771.0,771.0,,15.0,,,2703.0,2703.0,,,380,15.27,,15.27,61.0,,-23.0,-23.0,-11.0,-12.0,,0.0,0.0,,0.0,,,84.0,84.0,,,,,,,,,,,,,,,,61.0,,-23.0,-23.0,-11.0,-12.0,,0.0,0.0,,0.0,,,84.0,84.0,,,9.33,,,,,,,,,,,,,
1944-10-01,3.61,,3.61,5565.93,,5565.93,5619.0,,2043.0,2043.0,1765.0,278.0,,771.0,771.0,,15.0,,,2790.0,2790.0,,,,,,,,,,,,,,,,5619.0,,2043.0,2043.0,1765.0,278.0,,771.0,771.0,,15.0,,,2790.0,2790.0,,,ND,16.71,,16.71,99.0,,12.0,12.0,14.0,-2.0,,0.0,0.0,,0.0,,,87.0,87.0,,,,,,,,,,,,,,,,99.0,,12.0,12.0,14.0,-2.0,,0.0,0.0,,0.0,,,87.0,87.0,,,ND,,,,,,,,,,,,,
1944-11-01,0.9,,0.9,5570.1,,5570.1,5707.0,,2043.0,2043.0,1773.0,270.0,,774.0,774.0,,15.0,,,2875.0,2875.0,,,,,,,,,,,,,,,,5707.0,,2043.0,2043.0,1773.0,270.0,,774.0,774.0,,15.0,,,2875.0,2875.0,,,ND,4.16,,4.16,88.0,,0.0,0.0,8.0,-8.0,,3.0,3.0,,0.0,,,85.0,85.0,,,,,,,,,,,,,,,,88.0,,0.0,0.0,8.0,-8.0,,3.0,3.0,,0.0,,,85.0,85.0,,,ND,,,,,,,,,,,,,
1944-12-01,3.36,,3.36,5585.69,,5585.69,5787.0,,2052.0,2052.0,1790.0,262.0,,799.0,799.0,,15.0,,,2921.0,2921.0,,,,,,,,,,,,,,,,5787.0,,2052.0,2052.0,1790.0,262.0,,799.0,799.0,,15.0,,,2921.0,2921.0,,,378,15.59,,15.59,80.0,,9.0,9.0,17.0,-8.0,,25.0,25.0,,0.0,,,46.0,46.0,,,,,,,,,,,,,,,,80.0,,9.0,9.0,17.0,-8.0,,25.0,25.0,,0.0,,,46.0,46.0,,,-0.67,,,,,,,,,,,,,
1945-01-01,3.66,,3.66,5602.73,,5602.73,5585.0,,2046.0,2046.0,1788.0,258.0,,778.0,778.0,,15.0,,,2746.0,2746.0,,,,,,,,,,,,,,,,5585.0,,2046.0,2046.0,1788.0,258.0,,778.0,778.0,,15.0,,,2746.0,2746.0,,,ND,17.04,,17.04,-202.0,,-6.0,-6.0,-2.0,-4.0,,-21.0,-21.0,,0.0,,,-175.0,-175.0,,,,,,,,,,,,,,,,-202.0,,-6.0,-6.0,-2.0,-4.0,,-21.0,-21.0,,0.0,,,-175.0,-175.0,,,ND,,,,,,,,,,,,,
1945-02-01,-6.19,,-6.19,5573.81,,5573.81,5420.0,,2033.0,2033.0,1775.0,258.0,,765.0,765.0,,14.0,,,2608.0,2608.0,,,,,,,,,,,,,,,,5420.0,,2033.0,2033.0,1775.0,258.0,,765.0,765.0,,14.0,,,2608.0,2608.0,,,ND,-28.91,,-28.91,-165.0,,-13.0,-13.0,-13.0,0.0,,-13.0,-13.0,,-1.0,,,-138.0,-138.0,,,,,,,,,,,,,,,,-165.0,,-13.0,-13.0,-13.0,0.0,,-13.0,-13.0,,-1.0,,,-138.0,-138.0,,,ND,,,,,,,,,,,,,
1945-03-01,20.21,,20.21,5667.69,,5667.69,5550.0,,2055.0,2055.0,1797.0,258.0,,776.0,776.0,,15.0,,,2704.0,2704.0,,,,,,,,,,,,,,,,5550.0,,2055.0,2055.0,1797.0,258.0,,776.0,776.0,,15.0,,,2704.0,2704.0,,,365,93.87,,93.87,130.0,,22.0,22.0,22.0,0.0,,11.0,11.0,,1.0,,,96.0,96.0,,,,,,,,,,,,,,,,130.0,,22.0,22.0,22.0,0.0,,11.0,11.0,,1.0,,,96.0,96.0,,,-4.33,,,,,,,,,,,,,
