,year,periodName,CPI,CPI_yoy,Unemployment,NF Employment,NF Employment_yoy,ULC,ULC_yoy,Hourly earnings,Hourly earnings_yoy,PPI,PPI_yoy,Shelter,Shelter_yoy,Energy,Energy_yoy,Medical Care,Medical Care_yoy,Food,Food_yoy,Gasoline,Gasoline_yoy,Imports,Imports_yoy,New & Used Vehicles,New & Used Vehicles_yoy,All Items Less Food & Shelter,All Items Less Food & Shelter_yoy
63,2014,September,238.031,1.657918675715031,5.9,139564.0,2.0063002945497344,,,24.55,2.0365752285951944,111.1,1.5539305301645268,272.118,2.9498223750666686,247.077,-0.5778369743232759,437.091,2.054916061547085,244.63,2.9925648992514375,3.403,-4.302587176602923,137.9,-1.3590844062947083,101.032,-0.23501530561864659,220.412,0.8829062215366834
64,2014,August,237.852,1.6996113341628316,6.1,139257.0,1.9197271542954253,,,24.54,2.164862614487917,111.6,1.9178082191780854,271.493,2.892821951034641,250.951,0.375983456727913,436.041,2.0771687017754115,243.811,2.697909909606322,3.481,-3.3055555555555616,139.0,-0.2869440459110528,100.832,-0.03172588832488499,220.171,0.9148619227684174
65,2014,July,238.25,1.9923286357643066,6.2,139076.0,1.96860496660336,,,24.48,2.0850708924103456,111.6,1.9178082191780854,270.891,2.90686410448302,257.907,2.600548991526419,435.864,2.554304860143808,243.034,2.5455588794983885,3.633,0.1378169790518191,140.1,0.8639308855291405,100.724,-0.07737941707506302,220.189,1.090843980845957
66,2014,June,238.343,2.0723413731670526,6.1,138833.0,1.8815724779663645,,,24.46,2.086811352253748,111.2,1.831501831501825,270.149,2.797596624010157,259.858,3.1505908598330468,435.187,2.5692575291195174,242.326,2.3370721983850817,3.695,1.7065785851912985,140.5,1.2247838616714635,100.615,-0.03179429093764785,220.053,1.3000105879049206
67,2014,May,237.9,2.1271115499366777,6.3,138500.0,1.7708869130722338,,,24.4,2.13478442863122,111.1,2.113970588235281,269.715,2.841422541494598,255.982,3.299771998143708,434.262,2.8286875230869812,242.344,2.4597718644039146,3.691,1.8768975986751313,140.1,0.5021520803443202,100.734,0.32267702420076816,219.818,1.3079546501981953
68,2014,April,237.072,1.9528578985167577,6.2,138298.0,1.782507580440984,,,24.34,1.9689987431922962,111.0,1.83486238532109,268.923,2.768277164006294,252.717,3.2522052484709407,433.26,2.4194787542107576,241.337,1.898319969937634,3.659,1.9220055710306383,139.7,-0.3566333808844524,100.754,0.2816733186690623,219.553,1.1466664209633937
69,2014,March,236.293,1.51220287576308,6.7,137987.0,1.6928292431277248,,,24.32,2.184873949579824,110.8,1.5582034830430747,268.287,2.722685085919063,250.543,0.39188187446157485,432.211,2.1560475455518757,240.398,1.7204610463246617,3.532,-5.4350736278447105,140.5,-0.4957507082152923,100.742,0.18297897730663593,219.215,0.880805886765379
70,2014,February,234.781,1.1263492501055294,6.7,137710.0,1.5950069348127593,,,24.33,2.3128679562657517,110.1,1.194852941176472,267.481,2.593596937699205,242.041,-2.4602451782418377,431.137,2.261854217613335,239.608,1.3994862484712378,3.364,-8.908746276739787,139.8,-1.0615711252653925,100.878,0.11214211283678832,218.986,0.8167136253982354
71,2014,January,233.916,1.5789473684210575,6.6,137551.0,1.6915194842639814,,,24.23,2.0210526315789457,109.7,1.2927054478301114,266.892,2.5947367207140637,239.551,2.0999556737588687,429.989,2.107505331098003,238.872,1.07091025255881,3.32,-0.9250969859743385,138.3,-1.2847965738757905,101.026,0.1060256245107416,218.974,0.9050274180913309
72,2013,December,233.049,1.501735619618394,6.7,137367.0,1.6975879888061263,,,24.18,1.896333754740831,109.3,1.2037037037037068,266.228,2.535779759979051,234.542,0.45786878996714186,428.622,1.9749191689208967,237.869,1.0531458430689478,3.277,-1.6211347943560495,137.8,-1.147776183644189,101.536,0.81116770420675,219.046,1.1759815242494254
73,2013,November,233.069,1.2370722045339066,6.9,137312.0,1.840081286944395,,,24.16,2.2429115531104493,109.4,1.109057301293892,265.496,2.422689957410018,233.136,-2.4315117223138283,428.485,2.1396442031041074,237.641,1.1686022750493796,3.251,-6.794724770642202,137.7,-1.783166904422251,101.568,1.0908511824189837,218.84,1.257623009226272
