,year,periodName,CPI,CPI_yoy,Unemployment,NF Employment,NF Employment_yoy,ULC,ULC_yoy,Hourly earnings,Hourly earnings_yoy,PPI,PPI_yoy,Shelter,Shelter_yoy,Energy,Energy_yoy,Medical Care,Medical Care_yoy,Food,Food_yoy,Gasoline,Gasoline_yoy,Imports,Imports_yoy,New & Used Vehicles,New & Used Vehicles_yoy,All Items Less Food & Shelter,All Items Less Food & Shelter_yoy
21,2022,March,287.504,8.542455554842432,3.6,151370.0,4.91841911917601,,,31.84,5.921490352628078,137.341,11.65934959349595,346.61,4.997379685138115,298.246,32.04847229047954,538.927,2.867510078182267,295.728,8.798728532956602,4.312,54.496596202078116,146.8,13.010007698229419,126.176,21.533423232517833,256.977,7.497469191061423
22,2022,February,283.716,7.871063897739283,3.8,150876.0,5.181849236281999,,,31.65,5.289421157684626,134.581,10.402789171451987,344.88,4.757652247605693,267.771,25.55080951063642,536.096,2.4407488300724367,292.794,7.897539458216474,3.592,43.91025641025641,142.6,11.406249999999996,127.726,23.5332804611486,256.52,7.639952499444003
23,2022,January,281.148,7.479872468289117,4.0,150014.0,4.966553779842697,,,31.63,5.67991981289675,133.074,10.06947890818859,342.953,4.379359881179901,260.653,26.97870640561595,535.254,2.507267859399964,289.772,6.951405856690451,3.413,46.73258813413583,140.1,10.750988142292496,127.97,23.429045419033745,255.474,7.282966098491994
24,2021,December,278.802,7.036402865545144,3.9,149763.0,5.083568391361082,,,31.4,5.0167224080267525,131.344,10.003350083752082,341.802,4.177753394596073,256.207,29.296257979864237,532.41,2.227496068616319,286.966,6.2746506779052025,3.408,57.19557195571954,137.4,10.272873194221521,126.534,21.198827608666516,253.644,6.484074240446014
25,2021,November,277.948,6.809002839806477,4.1,149197.0,4.508234041509929,,,31.24,5.4336820789740115,131.09,9.882648784576698,340.36,3.868677960101685,259.1,33.290120789349146,530.069,1.7604180464926955,285.507,6.109213621784737,3.482,66.60287081339715,137.9,11.750405186385727,123.492,18.537147245152607,251.591,5.772723450769357
26,2021,October,276.589,6.221868903328898,4.5,148566.0,4.261963745587494,,,31.15,5.450236966824651,130.097,8.867782426778259,338.772,3.498716852010264,255.338,29.970782559122043,527.803,1.3003139946413667,284.205,5.328209081340707,3.385,56.78554886521538,136.9,11.030008110300082,120.727,16.326373298131692,249.768,5.367779821467744
27,2021,September,274.31,5.390348855079163,4.7,147706.0,4.1503314060076235,,,30.95,4.879701796001346,129.116,8.775063184498745,337.283,3.160422082887293,248.228,24.826760804191927,524.605,0.39921993267231226,281.506,4.5856971426236015,3.265,48.8828089375285,134.9,9.319286871961108,118.229,14.930494799261208,247.769,4.638807356884933
28,2021,August,273.567,5.251271554874992,5.1,147226.0,4.58323269922003,,,30.77,4.3758480325644555,128.755,8.654008438818561,335.901,2.8185483006982093,246.639,24.967825619926852,524.337,0.31356538574855986,279.135,3.7371924230430453,3.255,49.5176848874598,134.3,9.009740259740262,117.844,16.85656205067181,247.433,4.751724108734212
29,2021,July,273.003,5.365475239385398,5.4,146761.0,5.401465096236713,,,30.65,4.322668481960523,127.824,7.959459459459461,335.35,2.7895870945198187,244.8,23.84590089292491,523.745,0.2636072653761312,278.127,3.445621004005761,3.233,48.57536764705881,134.6,10.237510237510229,118.033,19.539193842414427,246.909,5.178656624863676
30,2021,June,271.696,5.391451413321335,5.9,145822.0,5.932948312811015,,,30.54,3.9482641252552853,126.6,7.561597281223431,333.796,2.5515298426070254,240.72,24.480941570697958,522.947,0.4184204866658492,276.206,2.385735997331073,3.154,51.92678227360308,134.2,11.27694859038142,117.804,20.43059119393982,246.437,5.753790300778028
31,2021,May,269.195,4.992706537594471,5.8,145044.0,9.022850270595306,,,30.39,2.2543741588156196,125.5,6.990622335890873,332.389,2.2043539757702346,235.339,28.547160741986932,523.774,0.9114851756020226,274.212,2.1505816964002777,2.972,58.16923895689197,132.8,11.596638655462188,112.238,13.865132746953979,244.111,4.949741614287295
32,2021,April,267.054,4.15969483870211,6.1,144593.0,10.866348210794264,,,30.21,0.666444518493825,124.3,6.512425021422441,331.312,2.0979710573675536,229.116,25.14460812427288,524.231,1.4641954376715116,273.09,2.3740707835220753,2.839,51.33262260127933,131.1,10.913705583756329,108.021,9.536991968848874,241.59,3.567570348268956
33,2021,March,264.877,2.619762508959189,6.1,144274.0,-4.389720208352665,,,30.06,4.483837330552665,123.0,4.149026248941579,330.113,1.6983980283425737,225.861,13.172122481497993,523.904,1.7884239137826219,271.812,3.465444523958161,2.791,23.114247904719896,129.9,7.089859851607594,103.82,4.3962673960260545,239.054,1.6338521582748955
34,2021,February,263.014,1.6762152173745104,6.2,143443.0,-5.821061132303407,,,30.06,5.2889667250437755,121.9,2.9560810810810745,329.217,1.4533083102979738,213.277,2.362805609683516,523.323,2.029385043106635,271.363,3.6227069299974213,2.496,1.2576064908722095,128.0,2.976669348350769,103.394,3.7654804199032554,238.313,1.1712813197823024
35,2021,January,261.582,1.3997697415600863,6.4,142916.0,-6.004143510145021,,,29.93,5.239099859353025,120.9,1.5966386554621792,328.564,1.593956878132663,205.273,-3.647151044624797,522.162,1.9795869740989902,270.938,3.784997146217095,2.326,-9.38839111803662,126.5,1.0383386581469534,103.679,4.205236444042404,238.131,1.2771766867408552
36,2020,December,260.474,1.3620054947193205,6.7,142518.0,-6.1096763992832255,,,29.9,5.393020796616144,119.4,0.8445945945946054,328.095,1.8283447753597137,198.155,-6.961621169864118,520.809,1.8398513883457257,270.023,3.9257494525119174,2.168,-16.196366447622733,124.6,-0.32000000000000917,104.402,4.955113447870274,238.199,1.489542102146113
37,2020,November,260.229,1.1745357842679605,6.7,142761.0,-5.871454380019248,,,29.63,4.514991181657835,119.3,0.8453085376162406,327.683,1.9019364549222928,194.388,-9.433645800331725,520.899,2.4492276465937435,269.069,3.700663282806693,2.09,-20.22900763358779,123.4,-1.0425020048115408,104.18,5.196195246077107,237.86,1.4890984340999225
38,2020,October,260.388,1.1820661677274913,6.8,142493.0,-5.919132696853257,,,29.54,4.640453418349266,119.5,0.5892255892255838,327.32,2.0276483331514994,196.458,-9.194780703578909,521.028,2.8685150414907046,269.828,3.927096813952047,2.159,-19.229330340441464,123.3,-0.9638554216867545,103.783,4.756184958262266,237.044,1.327269074416848
39,2020,September,260.28,1.3713248610564666,7.8,141820.0,-6.301616036152701,,,29.51,4.756833510827119,118.7,0.33812341504648735,326.95,2.0526010225548674,198.858,-7.687379884689305,522.519,4.165885866249885,269.163,3.9468145499202745,2.193,-16.615969581749045,123.4,-1.2799999999999923,102.87,3.839864332869003,236.785,1.4559508455912251
40,2020,August,259.918,1.3096453823307153,8.4,140774.0,-6.867784724289638,,,29.48,4.799146818343414,118.5,-0.2525252525252486,326.693,2.2955141813991498,197.362,-9.04054788964781,522.698,4.400747006481365,269.079,4.128710189234153,2.177,-18.00376647834274,123.2,-1.3610888710968827,100.845,1.593745907337074,236.209,1.273371948945079
41,2020,July,259.101,0.9860818253037085,10.2,139240.0,-7.747757297891789,,,29.38,4.853675945753033,118.4,-0.2527379949452402,326.249,2.348132160469829,197.665,-11.158603455405135,522.368,4.988041402874099,268.863,4.09990939854572,2.176,-21.613832853025926,122.1,-2.7866242038216527,98.74,-0.25456602553742824,234.752,0.948629518460864
42,2020,June,257.797,0.6457330475554857,11.0,137655.0,-8.743470075044414,,,29.38,5.116279069767438,117.7,-0.6751054852320637,325.491,2.3759424036837506,193.379,-12.645625256919313,520.768,5.065145199753074,269.77,4.536084072168123,2.076,-24.563953488372082,120.6,-3.9808917197452276,97.819,-1.3881608129360012,233.029,0.3168412306870927
